,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
14757,bastienh426,2015,70,32,None,None,suisse,"{'Europeenne': 11, 'Suisse': 6, 'Mediterraneenne': 5, 'Italienne': 5, 'Francaise': 5, 'Pizza': 3, 'Americaine': 3, 'Restauration_rapide': 2, 'Italie_du_Centre': 2, 'Toscane': 1, 'Moderne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Diner': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.24,4.36,4.27,4.05,2.81,0.0,2.13
14761,Ireneesco,2017,22,15,25-34,F,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Francaise': 2, 'Saine': 1, 'Moderne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Americaine': 1}",4.19,4.28,4.33,3.97,0.78,0.0,2.28
14768,Thibault C,2013,14,11,25-34,H,suisse,"{'Europeenne': 3, 'Italienne': 2, 'Francaise': 2, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Bar': 1, 'Americaine': 1}",3.78,3.92,3.92,3.67,3.61,0.0,2.0
14769,Inspiration660841,2016,8,5,None,None,None,"{'Suisse': 4, 'Europeenne': 4, 'Francaise': 3, 'Internationale': 1}",4.35,2.69,2.65,2.42,2.19,0.38,2.46
14806,811yannd,2009,17,14,None,None,None,"{'Suisse': 4, 'Europeenne': 4, 'Moderne': 3, 'Restauration_rapide': 2, 'Italienne': 2, 'Americaine': 2, 'Francaise': 1, 'Europe_centrale': 1}",4.54,4.67,4.61,4.34,0.36,0.08,2.0
14839,QueLau,2013,78,45,25-34,H,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Francaise': 3, 'Italienne': 2, 'Americaine': 2, 'Toscane': 1, 'Thai': 1, 'Sicilienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",4.16,4.16,4.04,3.75,2.57,0.12,1.91
14843,FloResto,2016,91,54,None,None,suisse,"{'Europeenne': 30, 'Suisse': 22, 'Francaise': 22, 'Mediterraneenne': 9, 'Italienne': 4, 'Internationale': 4, 'Europe_centrale': 4, 'Grillades': 3, 'Bar': 3, 'Asiatique': 3, 'Thai': 2, 'Sushi': 2, 'Saine': 2, 'Pub': 2, 'Pizza': 2, 'Moderne': 2, 'Japonaise': 2, 'Indienne': 2, 'Chinoise': 2, 'Cafe': 2, 'Autrichienne': 2, 'Toscane': 1, 'Pakistanaise': 1, 'Marocaine': 1, 'Malaisienne': 1, 'Italie_du_Centre': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Bar_a_vins': 1, 'Amerique_centrale': 1, 'Americaine': 1, 'Allemande': 1}",4.21,4.21,4.14,3.86,2.39,0.05,2.04
14846,cinom,2011,26,15,50-64,F,None,"{'Europeenne': 6, 'Suisse': 5, 'Francaise': 3, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Bar': 1, 'Americaine': 1}",4.2,4.35,4.2,4.13,3.8,0.35,2.3
14848,RAD1260,2010,201,87,None,None,suisse,"{'Europeenne': 33, 'Francaise': 30, 'Suisse': 26, 'Mediterraneenne': 8, 'Italienne': 6, 'Internationale': 5, 'Thai': 3, 'Steakhouse': 3, 'Brasserie_gastronomique': 3, 'Asiatique': 3, 'Latino': 2, 'Japonaise': 2, 'Europe_centrale': 2, 'Chinoise': 2, 'Americaine': 2, 'Saine': 1, 'Pub': 1, 'Portugaise': 1, 'Moderne': 1, 'Mexicaine': 1, 'Indienne': 1, 'Grillades': 1, 'Espagnole': 1, 'Argentine': 1, 'Amerique_centrale': 1}",4.17,4.1,4.06,3.88,2.6,0.1,2.18
14850,Mininit2015,2014,50,27,None,None,suisse,"{'Europeenne': 22, 'Suisse': 14, 'Francaise': 11, 'Italienne': 8, 'Mediterraneenne': 4, 'Pizza': 3, 'Asiatique': 3, 'Thai': 2, 'Moderne': 2, 'Internationale': 2, 'Bar': 2, 'Vietnamienne': 1, 'Toscane': 1, 'Sushi': 1, 'Sicilienne': 1, 'Saine': 1, 'Romana': 1, 'Pub': 1, 'Latium': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Espagnole': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Americaine': 1}",4.08,4.03,3.88,3.69,2.4,0.15,2.02
14853,Seb0062014,2014,100,46,35-49,H,suisse,"{'Europeenne': 20, 'Francaise': 15, 'Suisse': 13, 'Italienne': 7, 'Mediterraneenne': 6, 'Pizza': 3, 'Moderne': 3, 'Internationale': 3, 'Asiatique': 3, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Americaine': 2, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Coreenne': 1}",4.21,4.27,4.2,4.0,3.08,0.11,2.03
14866,fredm903,2014,121,152,25-34,H,suisse,"{'Europeenne': 27, 'Suisse': 22, 'Francaise': 15, 'Europe_centrale': 7, 'Moderne': 4, 'Italienne': 4, 'Americaine': 4, 'Internationale': 3, 'Asiatique': 3, 'Thai': 2, 'Mediterraneenne': 2, 'Bar': 2, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.09,4.21,4.08,3.83,3.59,0.09,2.16
14921,datsallfolks,2014,244,110,35-49,H,france,"{'Francaise': 26, 'Europeenne': 19, 'Asiatique': 5, 'Saine': 4, 'Venezuelienne': 3, 'Vietnamienne': 3, 'Suisse': 3, 'Peruvienne': 3, 'Moderne': 3, 'Mexicaine': 3, 'Latino': 3, 'Internationale': 3, 'Colombienne': 3, 'Brasserie_gastronomique': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Ethiopienne': 1, 'Pub': 1, 'Pakistanaise': 1, 'Japonaise': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Africaine': 1}",4.05,4.03,3.98,3.73,2.75,0.14,2.36
14922,Chrismanix,2016,8,7,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Indienne': 1, 'Francaise': 1, 'Americaine': 1}",4.12,4.31,4.08,3.88,0.54,0.38,2.31
14931,samuele615,2017,33,37,None,None,suisse,"{'Europeenne': 10, 'Francaise': 8, 'Suisse': 3, 'Mediterraneenne': 3, 'Internationale': 3, 'Peruvienne': 2, 'Latino': 2, 'Cafe': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Americaine': 1}",3.93,4.17,3.94,3.8,1.78,0.13,2.07
14934,551vannib,2016,28,20,None,None,france,"{'Mediterraneenne': 3, 'Libanaise': 2, 'Grillades': 2, 'Turque': 1, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Americaine': 1}",3.86,4.21,3.89,3.71,1.82,0.29,2.29
14943,HollyJGS,2019,5,5,None,None,None,"{'Suisse': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",4.0,4.08,4.0,3.58,3.33,0.17,1.33
14946,Lio_from_CH,2015,131,69,35-49,H,suisse,"{'Europeenne': 36, 'Francaise': 24, 'Suisse': 18, 'Italienne': 9, 'Mediterraneenne': 7, 'Internationale': 6, 'Pizza': 5, 'Americaine': 5, 'Europe_centrale': 4, 'Bar': 3, 'Asiatique': 3, 'Saine': 2, 'Moderne': 2, 'Diner': 2, 'Chinoise': 2, 'Cafe': 2, 'Bar_a_bieres': 2, 'Thai': 1, 'Steakhouse': 1, 'Portugaise': 1, 'Indonesienne': 1, 'Grillades': 1, 'Britannique': 1, 'Brasserie_gastronomique': 1}",4.08,4.08,3.98,3.68,2.82,0.15,2.25
14947,Grace B,2013,9,6,None,None,espagne,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.0,4.5,4.0,4.0,0.0,1.0,3.0
14953,909yannb,2009,11,11,None,None,None,"{'Europeenne': 3, 'Italienne': 2, 'Francaise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Americaine': 1}",3.96,4.29,3.96,3.96,0.0,0.5,2.5
14962,sweetportos,2012,7,75,None,None,suisse,"{'Europeenne': 5, 'Italienne': 3, 'Suisse': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Restauration_rapide': 1, 'Portugaise': 1, 'Americaine': 1}",3.86,4.12,3.78,3.81,3.08,0.16,2.16
14965,rmuller3,2015,44,28,None,None,suisse,"{'Suisse': 3, 'Francaise': 3, 'Europeenne': 3, 'Americaine': 2, 'Bar': 1}",3.65,4.0,3.79,3.73,1.04,0.19,2.19
14966,Marieflower1,2018,83,41,None,None,france,"{'Europeenne': 14, 'Francaise': 12, 'Suisse': 9, 'Asiatique': 5, 'Mediterraneenne': 4, 'Italienne': 3, 'Internationale': 3, 'Pizza': 2, 'Japonaise': 2, 'Grillades': 2, 'Europe_centrale': 2, 'Chinoise': 2, 'Bar': 2, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Moderne': 1, 'Indienne': 1, 'Cafe': 1, 'Americaine': 1}",3.87,4.02,3.89,3.66,2.63,0.14,2.32
14969,Loly1703,2014,87,29,35-49,None,suisse,"{'Europeenne': 26, 'Francaise': 18, 'Suisse': 16, 'Mediterraneenne': 8, 'Italienne': 7, 'Asiatique': 7, 'Internationale': 6, 'Europe_centrale': 5, 'Sushi': 3, 'Japonaise': 3, 'Chinoise': 3, 'Brasserie_gastronomique': 3, 'Thai': 2, 'Saine': 2, 'Moderne': 2, 'Toscane': 1, 'Pizza': 1, 'Italie_du_Centre': 1, 'Indonesienne': 1, 'Fusion': 1, 'Fujian': 1, 'Coreenne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.02,4.16,4.0,3.72,3.44,0.12,2.39
14979,Dounia B,2014,6,5,None,None,None,"{'Suisse': 5, 'Europeenne': 5, 'Francaise': 4, 'Americaine': 1}",4.26,4.41,4.0,4.09,2.93,0.31,2.31
14986,A2051WNdamienc,2013,47,65,25-34,H,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Suisse': 3, 'Vietnamienne': 1, 'Pub': 1, 'Portugaise': 1, 'Fusion': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.91,2.55,2.49,2.32,1.49,0.2,1.69
14988,TKP_Switzerland,2013,136,158,35-49,H,suisse,"{'Europeenne': 31, 'Suisse': 17, 'Francaise': 17, 'Italienne': 9, 'Mediterraneenne': 5, 'Americaine': 5, 'Bar': 4, 'Pizza': 3, 'Europe_centrale': 3, 'Cafe': 3, 'Asiatique': 3, 'Pub': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Canadienne': 1, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Amerique_centrale': 1, 'Allemande': 1}",3.98,4.02,3.92,3.68,2.96,0.11,1.99
14990,Boulett,2012,83,36,None,None,suisse,"{'Europeenne': 15, 'Suisse': 8, 'Francaise': 7, 'Italienne': 6, 'Mediterraneenne': 3, 'Italie_du_Sud': 3, 'Sicilienne': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Brasserie_gastronomique': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Napolitaine': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Campanie': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.19,4.16,3.99,3.79,3.25,0.11,2.15
14992,Tjrsfishsauce,2013,62,36,None,None,suisse,"{'Europeenne': 11, 'Francaise': 7, 'Americaine': 5, 'Mediterraneenne': 4, 'Cafe': 4, 'Suisse': 3, 'Italienne': 3, 'Vietnamienne': 2, 'Pizza': 2, 'Libanaise': 2, 'Italie_du_Sud': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Tunisienne': 1, 'Traiteur': 1, 'Sicilienne': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Pub': 1, 'Napolitaine': 1, 'Marocaine': 1, 'Internationale': 1, 'Campanie': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Arabe': 1}",4.08,4.28,4.04,3.91,1.51,0.17,1.94
14994,Himalaya28,2015,23,16,None,None,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Francaise': 4, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",4.05,4.23,4.11,3.93,1.41,0.23,2.23
14996,EmmadeSuisse,2009,23,15,None,None,suisse,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 3, 'Americaine': 2, 'Restauration_rapide': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.11,4.19,4.12,3.84,3.34,0.25,2.0
15001,681nina,2014,46,30,None,None,suisse,"{'Europeenne': 18, 'Suisse': 9, 'Francaise': 9, 'Mediterraneenne': 5, 'Italienne': 3, 'Brasserie_gastronomique': 2, 'Bar': 2, 'Americaine': 2, 'Pub': 1, 'Pizza': 1, 'Europe_centrale': 1}",4.21,4.06,4.12,3.99,3.14,0.29,2.32
15005,AlainN347,2012,45,83,50-64,H,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Italienne': 3, 'Francaise': 3, 'Pizza': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.24,4.38,4.26,3.94,2.13,0.12,2.12
15021,Ana123321,2016,2,2,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",4.0,4.5,4.0,4.0,1.71,0.57,2.57
15030,220natacham,2016,8,8,None,None,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Internationale': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar_a_bieres': 1, 'Asiatique': 1, 'Americaine': 1}",4.16,4.14,4.04,3.94,0.9,0.2,2.16
15047,Mariondfx,2011,36,32,25-34,F,suisse,"{'Europeenne': 6, 'Italienne': 4, 'Francaise': 4, 'Pizza': 2, 'Mediterraneenne': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Sicilienne': 1, 'Pub': 1, 'Italie_du_Sud': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",3.94,4.23,3.94,3.9,1.77,0.23,2.23
15053,158gregoryp,2010,30,72,None,None,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 4, 'Francaise': 4, 'Asiatique': 3, 'Sushi': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Vietnamienne': 1, 'Restauration_rapide': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Americaine': 1}",3.9,4.13,3.9,3.77,2.72,0.16,1.98
15060,MetSJapon,2011,187,75,50-64,F,suisse,"{'Europeenne': 31, 'Francaise': 21, 'Suisse': 19, 'Mediterraneenne': 8, 'Asiatique': 8, 'Italienne': 7, 'Europe_centrale': 6, 'Brasserie_gastronomique': 5, 'Japonaise': 4, 'Ethiopienne': 3, 'Sushi': 3, 'Pizza': 3, 'Internationale': 3, 'Fusion': 3, 'Africaine': 3, 'Pub': 2, 'Napolitaine': 2, 'Italie_du_Sud': 2, 'Chinoise': 2, 'Campanie': 2, 'Vietnamienne': 1, 'Toscane': 1, 'Sri_lankaise': 1, 'Restauration_rapide': 1, 'Peruvienne': 1, 'Perse': 1, 'Moderne': 1, 'Libanaise': 1, 'Latino': 1, 'Diner': 1, 'Arabe': 1, 'Americaine': 1}",4.1,4.05,3.93,3.69,3.07,0.18,2.28
15100,Niko1007,2016,7,9,None,None,suisse,"{'Thai': 2, 'Suisse': 2, 'Americaine': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.33,3.61,3.46,3.33,1.87,0.22,2.22
15114,Noyaudeprune,2011,7,4,None,None,suisse,"{'Europeenne': 4, 'Mediterraneenne': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.29,4.08,3.71,4.0,0.21,2.38
15134,SwissWalkersSwitzerland,2011,47,27,50-64,H,None,"{'Suisse': 2, 'Europeenne': 2, 'Internationale': 1, 'Bar': 1, 'Americaine': 1}",3.46,2.68,2.86,2.5,1.43,0.0,2.0
15179,flipper2014,2012,58,53,None,None,None,{},,,,,,,
15189,travelgrumpy,2008,418,641,35-49,H,suisse,"{'Italienne': 2, 'Europeenne': 2, 'Cafe': 2, 'Suisse': 1, 'Chinoise': 1, 'Asiatique': 1}",3.39,3.5,3.47,3.31,2.42,0.0,2.22
15213,torner15Copenhagen ,2017,43,23,None,None,danemark,"{'Suisse': 1, 'Grillades': 1, 'Espagnole': 1, 'Diner': 1, 'Bar': 1, 'Americaine': 1}",3.8,4.1,3.9,3.7,2.3,0.2,2.2
15324,RSB78,2011,152,187,35-49,H,suisse,{'Indienne': 1},4.0,4.5,4.5,4.0,4.5,0.0,2.0
15346,07680waeltyPorto ,2011,61,44,50-64,H,espagne,"{'Europeenne': 7, 'Suisse': 5, 'Italienne': 2, 'Grillades': 2, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.18,4.35,4.17,4.0,2.17,0.17,2.33
15367,MarcLausanne78,2012,33,35,None,None,suisse,"{'Europeenne': 4, 'Suisse': 2, 'Francaise': 2, 'Thai': 1, 'Saine': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.86,4.04,3.41,3.73,1.82,0.0,2.11
15376,PekkaT_010Suisse,2013,382,155,None,None,suisse,"{'Europeenne': 13, 'Suisse': 8, 'Italienne': 7, 'Bar': 7, 'Europe_centrale': 6, 'Mediterraneenne': 4, 'Francaise': 4, 'Pizza': 3, 'Internationale': 3, 'Grillades': 3, 'Saine': 2, 'Pub': 2, 'Moderne': 2, 'Brasserie_gastronomique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Asiatique': 1, 'Argentine': 1, 'Amerique_centrale': 1, 'Allemande': 1}",3.91,3.64,3.47,3.34,2.76,0.05,1.95
15432,RSB78,2011,152,187,35-49,H,suisse,"{'Europeenne': 9, 'Suisse': 6, 'Italienne': 6, 'Europe_centrale': 5, 'Pizza': 4, 'Mediterraneenne': 4, 'Saine': 3, 'Cafe': 3, 'Restauration_rapide': 2, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Indienne': 1, 'Diner': 1, 'Campanie': 1, 'Bar': 1, 'Autrichienne': 1, 'Asiatique': 1, 'Americaine': 1}",4.16,3.92,3.94,3.69,1.89,0.0,2.04
15438,HJackson50,2011,130,134,None,None,suisse,"{'Europeenne': 13, 'Suisse': 9, 'Italienne': 9, 'Mediterraneenne': 6, 'Lombarde': 5, 'Italie_du_Nord': 5, 'Europe_centrale': 5, 'Pizza': 4, 'Cafe': 2, 'Bar': 2, 'Saine': 1, 'Pub': 1, 'Grillades': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",3.96,4.05,4.0,3.78,3.81,0.0,2.04
15523,celduz,2015,25,18,None,None,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 2, 'Internationale': 2, 'Fusion': 2, 'Francaise': 2, 'Europe_centrale': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mexicaine': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",4.34,4.34,4.3,4.12,2.09,0.0,2.34
15563,andy rLes Ponts-de-,2013,127,55,None,None,suisse,"{'Europeenne': 5, 'Suisse': 4, 'Asiatique': 3, 'Francaise': 2, 'Chinoise': 2, 'Bar': 2, 'Thai': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.29,3.82,3.67,3.67,1.77,0.0,1.62
15568,fifilele,2009,12,48,None,None,suisse,"{'Europeenne': 7, 'Suisse': 6, 'Europe_centrale': 3, 'Mediterraneenne': 2, 'Grillades': 2, 'Francaise': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Pizza': 1, 'Mexicaine': 1, 'Italienne': 1, 'Bar': 1, 'Americaine': 1}",4.13,3.81,4.27,3.85,1.86,0.0,1.9
15572,Desyan,2013,94,64,35-49,H,suisse,"{'Europeenne': 21, 'Mediterraneenne': 12, 'Francaise': 12, 'Suisse': 9, 'Italienne': 9, 'Asiatique': 9, 'Pizza': 4, 'Bar': 4, 'Thai': 3, 'Internationale': 3, 'Grillades': 3, 'Chinoise': 3, 'Cafe': 3, 'Brasserie_gastronomique': 3, 'Americaine': 3, 'Sushi': 2, 'Libanaise': 2, 'Japonaise': 2, 'Restauration_rapide': 1, 'Portugaise': 1, 'Napolitaine': 1, 'Moderne': 1, 'Mexicaine': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Bresilienne': 1, 'Amerique_centrale': 1}",3.86,4.02,3.8,3.58,3.27,0.07,1.99
15583,Hendrik D,2012,32,257,None,None,None,"{'Europeenne': 3, 'Suisse': 2, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grillades': 1, 'Europe_centrale': 1, 'Britannique': 1, 'Bar': 1}",3.88,4.0,3.75,3.88,3.0,0.0,1.75
15721,mais7775,2011,76,37,35-49,H,suisse,"{'Europeenne': 8, 'Suisse': 5, 'Francaise': 3, 'Europe_centrale': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Internationale': 2, 'Restauration_rapide': 1}",3.8,3.8,3.73,3.55,2.78,0.14,2.03
15722,XVoyagerX,2013,99,75,None,None,canada,{'Restauration_rapide': 1},3.0,2.5,3.0,2.0,0.0,0.0,1.0
15723,janh_jgaardr2019,2019,9,6,None,None,danemark,{'Restauration_rapide': 1},3.0,2.5,3.0,2.0,0.0,0.0,1.0
15724,"ArbiePNewcastle-under-Lyme, ",2011,151,64,65+,H,royaume-uni,{'Restauration_rapide': 1},3.0,2.5,3.0,2.0,0.0,0.0,1.0
15725,TravelerRog,2011,170,101,None,None,None,"{'Thai': 1, 'Restauration_rapide': 1, 'Asiatique': 1}",4.33,3.83,4.0,3.67,0.0,0.0,1.67
15726,gillians555Wigan,2015,66,94,50-64,F,None,"{'Suisse': 3, 'Europeenne': 3, 'Restauration_rapide': 1, 'Europe_centrale': 1}",3.79,2.94,3.88,3.27,0.83,0.0,1.58
15727,ForeverYoung50,2009,536,198,50-64,F,australie,"{'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",3.0,2.93,3.21,2.43,1.5,0.0,1.43
15728,LK686,2012,179,86,None,None,None,{'Restauration_rapide': 1},3.0,2.5,3.0,2.0,0.0,0.0,1.0
15739,marie7292,2010,44,402,18-24,F,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Mexicaine': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.19,4.31,4.19,3.9,4.07,0.0,2.0
15777,Edward65,2005,60,50,65+,H,None,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
15787,Affolterli,2012,111,41,35-49,H,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1}",4.22,4.22,4.22,4.0,4.0,0.0,2.0
15829,Co_guler374,2022,1,1,None,None,None,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15830,MichellePeng1983,2020,1,1,None,None,None,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15831,Anythat80,2019,6,4,None,None,None,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15832,reisenumdiewelt,2010,212,182,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Diner': 2, 'Italienne': 1, 'Autochtone': 1, 'Asiatique': 1, 'Americaine': 1}",4.69,0.5,0.56,0.5,0.0,0.0,1.0
15833,miki270,2018,3,1,None,None,None,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15834,battagliab2016,2016,3,2,None,None,suisse,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15835,Mr_Beer93,2016,7,5,None,None,suisse,"{'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
15839,"Bill JChester, ",2011,42,29,None,None,royaume-uni,{'Restauration_rapide': 1},2.5,0.0,0.0,0.0,0.0,0.0,0.0
15840,sudeepz2018,2018,16,12,None,None,suisse,"{'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Diner': 1, 'Chinoise': 1, 'Cafe': 1, 'Autochtone': 1, 'Asiatique': 1}",4.0,3.17,3.0,3.0,1.67,0.0,1.33
15859,jujugia,2013,112,53,None,None,suisse,"{'Ethiopienne': 1, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Diner': 1, 'Coreenne': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1, 'Africaine': 1}",4.27,2.93,2.7,2.57,1.87,0.0,2.0
15867,I3ARDi,2022,19,5,None,None,suisse,"{'Italienne': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europeenne': 1}",3.75,0.0,0.0,0.0,0.0,0.0,1.6
