,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
210037,khenoby,2018,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210038,Laguille24,2016,12,8,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.04,4.04,4.21,3.86,0.86,0.0,2.0
210039,corinne61800,2016,63,37,35-49,F,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210040,SarahBGL,2017,1,1,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210041,Joseph-bapouji,2015,28,14,50-64,H,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210042,Bentr2tr,2015,27,13,None,None,france,"{'Europeenne': 6, 'Asiatique': 4, 'Sushi': 3, 'Japonaise': 3, 'Italienne': 3, 'Francaise': 3, 'Mexicaine': 2, 'Amerique_centrale': 2, 'Americaine': 2, 'Thai': 1, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Latino': 1, 'Indienne': 1, 'Espagnole': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.07,4.06,4.07,3.76,2.62,0.08,2.14
210043,Chl_Wil_B,2016,5,4,None,None,france,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.25,2.0,0.0,2.0
210044,Foodlove16,2015,1,2,18-24,F,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210045,lesachery,2017,22,20,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210046,tatianad817,2017,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210047,Juliewolf68,2017,2,1,None,None,None,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1}",4.33,4.42,4.42,3.92,0.58,0.0,2.0
210048,Benoit0854,2017,6,4,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Asiatique': 1}",4.12,4.12,4.31,3.81,0.0,0.0,2.0
210049,475emiliej,2011,7,4,None,None,None,"{'Asiatique': 3, 'Thai': 2, 'Japonaise': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Sushi': 1}",3.9,4.1,4.1,3.8,3.0,0.0,2.0
210050,Freedom392481,2012,13,35,None,None,None,"{'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Asiatique': 1}",4.31,4.5,4.31,3.81,1.5,0.0,2.0
210051,JULIE E,2015,4,3,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210052,fredericnarmande,2016,5,5,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210053,Ingbert B,2014,11,13,65+,H,france,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Asiatique': 1}",4.28,4.28,4.28,3.78,0.0,0.0,2.44
210054,Alex4andre,2016,6,6,18-24,H,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210055,adelineosteo,2015,4,5,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210056,Michelszat,2011,5,5,50-64,H,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210057,Bart E,2014,7,6,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.17,3.83,4.17,3.67,2.67,0.0,2.0
210058,301micha_ls,2015,2,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
210059,180christelles,2014,2,3,None,None,france,"{'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.25,4.25,4.25,3.75,1.75,0.0,2.0
210060,20raphaelk,2014,8,7,None,None,None,"{'Sushi': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Europeenne': 1, 'Espagnole': 1, 'Asiatique': 1}",4.5,4.25,4.25,4.0,0.0,0.0,2.0
210078,julesg726,2012,27,34,35-49,H,france,"{'Francaise': 12, 'Europeenne': 9, 'Brasserie_gastronomique': 2, 'Thai': 1, 'Saine': 1, 'Pub': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.04,4.17,4.09,3.87,3.67,0.0,1.92
210090,Blackymage,2015,65,30,25-34,F,luxembourg,"{'Sushi': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Asiatique': 1}",3.73,3.69,3.85,3.85,1.23,0.0,1.69
210159,882marielaureb,2014,55,45,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.83,4.04,3.96,3.5,2.92,0.0,2.25
210168,Remy W,2019,15,3,None,None,france,"{'Francaise': 5, 'Europeenne': 4, 'Saine': 2, 'Japonaise': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",4.15,4.28,4.15,4.1,2.44,0.0,1.97
210177,maconais01,2012,38,57,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.17,4.0,4.0,4.0,2.83,0.0,1.67
210256,dodo_sacado,2016,6,2,25-34,F,france,"{'Francaise': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1}",3.95,4.02,4.07,4.02,3.0,0.0,1.64
210257,tokyop93,2017,4,3,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.33,4.33,4.33,4.33,1.33,0.0,2.0
210282,philippehigy68,2020,9,7,None,None,france,"{'Asiatique': 2, 'Saine': 1, 'Russe': 1, 'Japonaise': 1, 'Coreenne': 1}",4.69,2.96,2.96,2.65,0.0,0.0,2.38
210300,nailaB1668,2009,21,9,None,None,suisse,"{'Europeenne': 3, 'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Francaise': 2, 'Americaine': 2, 'Pub': 1, 'Moderne': 1, 'Italienne': 1, 'Internationale': 1, 'Fusion': 1, 'Coreenne': 1, 'Bar': 1}",4.0,3.52,3.41,3.26,2.04,0.0,1.87
210307,leomartinot,2018,33,22,None,None,france,"{'Asiatique': 3, 'Japonaise': 2, 'Thai': 1, 'Sushi': 1, 'Europeenne': 1, 'Coreenne': 1, 'Chinoise': 1}",4.25,4.28,4.25,3.97,2.66,0.0,2.0
210314,Cathy N,2016,7,6,None,None,france,"{'Asiatique': 2, 'Thai': 1, 'Japonaise': 1, 'Coreenne': 1, 'Chinoise': 1}",4.36,4.36,4.36,4.0,1.14,0.0,2.0
210322,cecile2205,2018,32,200,18-24,F,france,"{'Europeenne': 4, 'Asiatique': 4, 'Francaise': 3, 'Japonaise': 2, 'Chinoise': 2, 'Thai': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Indienne': 1, 'Espagnole': 1, 'Coreenne': 1, 'Bar': 1}",4.08,4.05,4.05,3.8,1.43,0.0,2.11
210328,MarionP2051,2014,9,7,None,None,None,"{'Asiatique': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Coreenne': 1, 'Chinoise': 1}",4.19,4.06,4.28,3.86,2.89,0.0,1.83
210333,jessicaa0391,2015,22,13,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Asiatique': 3, 'Japonaise': 2, 'Chinoise': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Coreenne': 1, 'Bar': 1}",4.04,4.13,4.06,3.96,1.54,0.15,2.0
210345,bottlestand,2017,6,2,None,None,None,"{'Asiatique': 3, 'Thai': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Coreenne': 1}",4.3,4.4,4.3,4.0,3.4,0.2,2.0
210347,zephirice,2014,74,38,25-34,None,france,"{'Asiatique': 6, 'Japonaise': 4, 'Francaise': 3, 'Europeenne': 3, 'Thai': 2, 'Sushi': 2, 'Vietnamienne': 1, 'Moderne': 1, 'Internationale': 1, 'Fusion': 1, 'Coreenne': 1, 'Chinoise': 1}",4.25,4.19,4.15,4.03,3.01,0.0,2.0
210379,955garancep,2022,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210380,Eve g,2019,2,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210382,AlainCruhaudet,2016,33,19,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210383,149thibautb,2014,26,21,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210384,pimpriw,2018,12,9,None,None,france,"{'Francaise': 4, 'Pizza': 3, 'Sushi': 2, 'Japonaise': 2, 'Italienne': 2, 'Asiatique': 2, 'Europeenne': 1}",4.27,3.8,4.34,4.24,1.19,0.0,2.16
210385,Manolo7895,2016,3,3,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210386,LauraD2649,2008,2,74,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210387,linda r,2018,11,5,None,None,None,"{'Sushi': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.83,3.83,3.83,3.5,2.5,0.0,2.33
210388,miaous19,2017,4,3,None,None,france,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Mediterraneenne': 1, 'Libanaise': 1, 'Indienne': 1}",4.0,4.24,3.87,3.87,2.89,0.0,2.21
210389,331teda,2018,2,2,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210390,Babs1901,2018,1,1,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210391,617tonyn,2016,2,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210392,mariefrancelagarde,2012,43,19,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210393,atomika77,2013,3,3,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210394,cha2312,2018,12,10,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.15,4.35,4.15,4.0,1.23,0.62,2.69
210395,Simon85260,2015,721,219,35-49,H,france,"{'Francaise': 3, 'Europeenne': 3, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.23,4.37,4.23,4.13,2.8,0.0,2.27
210396,gaelle2503,2015,9,9,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,0.0,0.0,3.0
210465,Kerjean2018,2018,10,1,None,None,france,"{'Europeenne': 5, 'Francaise': 4, 'Mediterraneenne': 2, 'Italienne': 2, 'Thai': 1, 'Saine': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Espagnole': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.18,4.25,4.12,4.0,3.47,0.0,2.12
210482,Brahim A,2016,6,3,None,None,france,"{'Sushi': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Asiatique': 2, 'Tunisienne': 1, 'Marocaine': 1, 'Italienne': 1}",3.88,4.0,3.88,3.88,2.0,0.0,2.0
210535,Go67714408305,2021,4,3,None,None,None,"{'Asiatique': 2, 'Thai': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.72,4.17,3.67,3.89,2.61,0.0,2.22
210566,Norbit68,2015,32,16,18-24,F,france,"{'Francaise': 5, 'Europeenne': 5, 'Asiatique': 3, 'Sushi': 2, 'Pub': 2, 'Japonaise': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Moderne': 1, 'Mexicaine': 1, 'Italienne': 1, 'Chinoise': 1, 'Bar': 1, 'Amerique_centrale': 1, 'Allemande': 1}",4.09,3.55,3.58,3.51,2.92,0.12,1.95
210581,Kidini,2013,15,10,None,None,france,"{'Francaise': 4, 'Europeenne': 3, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1}",4.19,4.21,4.08,4.17,3.5,0.0,2.21
210595,calli0pek,2015,38,11,None,None,france,"{'Asiatique': 5, 'Thai': 4, 'Moderne': 4, 'Europeenne': 4, 'Japonaise': 3, 'Francaise': 3, 'Chinoise': 3, 'Vietnamienne': 2, 'Turque': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",3.92,4.04,3.91,3.89,2.78,0.09,1.96
210604,Auau68,2014,130,82,35-49,F,france,"{'Thai': 4, 'Francaise': 4, 'Europeenne': 4, 'Asiatique': 4, 'Moderne': 2, 'Indienne': 2, 'Turque': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1}",4.21,4.31,4.1,4.05,3.99,0.1,1.92
210646,jean-patrick w,2012,44,22,None,None,None,"{'Francaise': 2, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",3.88,3.88,3.88,3.71,2.21,0.0,2.0
210662,216raphaelp,2014,9,6,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Thai': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.05,4.05,4.05,3.86,3.86,0.0,2.0
210685,calia68,2010,14,8,35-49,F,france,"{'Francaise': 6, 'Europeenne': 5, 'Thai': 2, 'Saine': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",4.27,4.33,4.27,4.25,3.28,0.0,1.88
210690,HerveEtNadine,2015,4,3,None,None,france,"{'Vietnamienne': 1, 'Thai': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.72,3.72,3.72,3.72,1.94,0.0,2.0
210707,arielleeew,2014,34,4,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Italienne': 2, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.02,4.03,4.1,3.81,4.02,0.0,1.84
210711,Xavier410,2013,15,8,None,None,france,"{'Thai': 2, 'Asiatique': 2, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",4.04,4.04,3.88,4.04,3.71,0.0,2.0
210717,Hugo b,2013,6,1,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Asiatique': 1}",4.0,4.08,3.97,3.76,3.66,0.0,1.89
210741,huglea,2015,3,5,None,None,france,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Italienne': 1}",3.88,4.08,3.67,3.79,3.67,0.0,2.0
210759,Camille_c-68100,2016,7,2,25-34,F,france,"{'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Mexicaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.08,4.12,4.1,3.83,3.9,0.0,1.96
210776,Mimicracra68,2012,34,24,None,None,france,"{'Italienne': 2, 'Europeenne': 2, 'Sushi': 1, 'Moderne': 1, 'Japonaise': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.79,3.93,3.79,3.57,3.64,0.0,2.29
210855,LionelR298,2012,71,53,25-34,H,france,"{'Thai': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.25,4.25,4.0,4.0,0.0,2.0
210890,charlyjl,2015,14,10,None,None,france,"{'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Asiatique': 1}",4.28,4.28,4.28,3.78,4.0,0.0,2.0
210891,Paulinemcville,2010,47,138,18-24,F,france,"{'Europeenne': 4, 'Mediterraneenne': 3, 'Francaise': 3, 'Asiatique': 3, 'Thai': 2, 'Libanaise': 2, 'Japonaise': 2, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Latino': 1, 'Italienne': 1, 'Espagnole': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.22,4.21,4.18,3.9,3.29,0.1,2.1
210893,573laurentc,2009,31,27,None,None,None,"{'Thai': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Allemande': 1}",4.15,4.15,4.03,4.0,2.82,0.0,2.0
210900,Fouchette-voyageuse,2016,25,12,25-34,F,france,"{'Sushi': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.16,4.16,4.03,3.89,2.11,0.0,2.0
210911,Alhyss,2015,11,2,None,None,None,"{'Sushi': 3, 'Japonaise': 3, 'Asiatique': 3, 'Mediterraneenne': 2, 'Libanaise': 2, 'Francaise': 2, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1}",4.15,3.96,4.08,3.88,2.94,0.0,1.89
210963,vavilisan s,2015,26,16,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Moderne': 1, 'Internationale': 1, 'Fusion': 1}",4.15,4.09,4.09,3.97,3.44,0.0,2.0
210969,laetitia m,2016,8,5,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Moderne': 1, 'Japonaise': 1, 'Asiatique': 1}",4.18,4.36,4.18,3.82,4.04,0.36,2.36
210972,guibobobgui,2007,23,162,None,None,france,"{'Francaise': 7, 'Europeenne': 6, 'Sushi': 2, 'Saine': 2, 'Japonaise': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2}",4.17,4.24,4.13,4.0,2.99,0.0,2.0
211024,Kickbackfred,2019,11,5,None,None,None,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Indienne': 1, 'Francaise': 1}",4.1,4.26,4.1,3.94,2.54,0.0,2.0
211037,lexparty68,2017,10,7,None,None,france,"{'Asiatique': 4, 'Japonaise': 3, 'Chinoise': 3, 'Sushi': 2, 'Indienne': 1, 'Grillades': 1}",3.71,3.83,3.9,3.6,3.05,0.0,1.43
211069,Bugsbenjy,2014,31,27,None,None,france,"{'Europeenne': 2, 'Tunisienne': 1, 'Thai': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.98,3.98,3.98,3.89,2.83,0.22,2.0
211079,Eiram9,2016,17,12,None,None,france,"{'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Francaise': 1, 'Asiatique': 1}",3.89,3.89,3.89,3.67,3.67,0.0,2.0
211096,Brigitte0682,2012,59,68,None,None,france,"{'Turque': 2, 'Francaise': 2, 'Vietnamienne': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Indienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.27,4.37,4.37,4.19,1.29,0.0,1.69
211110,Ianis C,2017,10,4,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.81,3.65,0.0,2.0
211115,Wifletch,2014,56,20,None,None,None,"{'Francaise': 3, 'Europeenne': 3, 'Indienne': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1}",3.74,3.76,3.74,3.63,3.24,0.0,1.77
211123,Nn68,2013,35,63,None,None,france,"{'Francaise': 5, 'Europeenne': 5, 'Moderne': 3, 'Asiatique': 3, 'Thai': 2, 'Sushi': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.17,4.26,4.06,3.93,3.5,0.12,2.05
211124,Faboux,2013,68,115,35-49,H,france,"{'Asiatique': 3, 'Sushi': 2, 'Japonaise': 2, 'Francaise': 2, 'Thai': 1, 'Pizza': 1, 'Italienne': 1, 'Indienne': 1, 'Europeenne': 1, 'Chinoise': 1}",4.22,4.15,4.15,3.97,2.73,0.17,2.1
211130,ange380,2013,6,16,None,None,france,"{'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Indienne': 1, 'Europeenne': 1, 'Espagnole': 1}",4.25,4.25,4.0,3.88,2.75,0.0,2.0
211136,chiaraa0304,2015,25,58,None,None,france,"{'Francaise': 5, 'Europeenne': 4, 'Asiatique': 3, 'Thai': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Indienne': 1, 'Cafe': 1}",4.23,4.26,4.14,4.1,3.24,0.0,2.12
211142,Rpzlesbehaine,2015,37,26,None,None,france,"{'Asiatique': 4, 'Chinoise': 3, 'Thai': 2, 'Sushi': 2, 'Japonaise': 2, 'Turque': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Indienne': 1}",3.92,3.62,3.77,3.62,1.92,0.0,1.5
211149,patrickmW4823SQ,2015,22,14,None,None,None,"{'Asiatique': 3, 'Thai': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1}",4.1,4.23,4.13,3.83,3.77,0.0,2.0
211163,mandinee2015,2015,5,2,None,None,france,"{'Thai': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.72,3.72,0.0,2.0
211178,sanglier20,2011,48,26,50-64,F,france,"{'Francaise': 14, 'Europeenne': 12, 'Asiatique': 4, 'Chinoise': 3, 'Thai': 2, 'Saine': 2, 'Moderne': 2, 'Japonaise': 2, 'Brasserie_gastronomique': 2, 'Bar': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Pizza': 1, 'Italienne': 1, 'Indienne': 1, 'Bar_a_vins': 1}",4.02,4.12,4.07,3.81,3.84,0.04,2.04
211185,natala6,2011,108,306,35-49,F,france,"{'Francaise': 3, 'Europeenne': 2, 'Thai': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Japonaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.0,4.08,4.08,3.75,3.92,0.0,2.0
211191,J3u2plum3s,2013,16,7,None,None,france,"{'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.3,4.3,4.11,4.09,3.07,0.0,2.0
211201,annesophief593,2016,12,10,None,None,france,"{'Europeenne': 2, 'Thai': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Fusion_japonaise': 1, 'Francaise': 1, 'Bar': 1, 'Americaine': 1}",4.0,2.4,2.3,2.4,1.4,0.0,1.6
211243,769katiaw,2014,33,16,None,None,france,"{'Europeenne': 7, 'Francaise': 6, 'Asiatique': 4, 'Thai': 2, 'Japonaise': 2, 'Italienne': 2, 'Vietnamienne': 1, 'Turque': 1, 'Sushi': 1, 'Pizza': 1, 'Moderne': 1, 'Indienne': 1, 'Chinoise': 1, 'Bar': 1}",3.84,3.83,3.82,3.71,3.11,0.11,2.0
211250,Jojotiti,2011,55,34,None,None,france,"{'Europeenne': 14, 'Francaise': 12, 'Mediterraneenne': 2, 'Marocaine': 2, 'Japonaise': 2, 'Italienne': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1}",4.03,3.99,4.03,3.81,3.74,0.05,2.05
